*;0;#group;index;offset;type;nss;bw;gi;airtime
*;0;#sta;action;macaddr;overhead_mcs;overhead_legacy;supported
phy1;3232da5ba91;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232da7a4ee;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232db4aadf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232db67026;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232dc3d471;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232dc5bd8e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232dd26a80;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232dd46402;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232deab618;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232dee02a5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232dfc5f26;txs;50:eb:71:92:80:33;5;5;0;279;1
phy1;3232dfd513e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232dfe2d85;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e0f50c4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e113dd9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e1f3fb0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232e215043;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e30050b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232e31f38c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e3fc26d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232e41dc4e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e4dfbc7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232e500be8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e5d33d5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232e5f5285;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e6c3c27;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232e7896a1;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;3232e7a87e7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e878074;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232e897497;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232e9797af;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232e99a0c5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232ea7de2d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232ea9d9ec;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232eb77c5d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232eb96640;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232ec6566f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232ec8c402;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232ed56657;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232ed75066;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232ee5436f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232ee7631e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232ef5184c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232ef7023c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232f03f785;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232f05da1b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232f12db1f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232f14cf54;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232f21adc9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232f238854;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232f3242f5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232f450e70;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;3232f46e4a3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232f53de84;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232f55aeb7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232f632382;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232f65a08e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232f72f6a7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232f74bcdc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232f82dbb9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232f91582c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;3232f932a31;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232fa05cc6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232fa247c7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232fb07635;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232fb29a5d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232fc03173;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232fc21b81;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232fd0711c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3232fd2409a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3232fdf3ced;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323400c268f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323400e0bc8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323401add7f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323401cb205;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323402a3454;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323402c22be;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3234038ef14;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323403ae9a2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3234047d21e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3234049b9d2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3234056cd71;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3234058a005;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32340670ac0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323406928a9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3234079c5d6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323407bdca6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32350a517ad;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32350a6f693;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32350b42389;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32350b61d11;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32350c308db;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32350c58544;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32350d24fc3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32350d43b0b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32350e1abdf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32350e3a9ff;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32350f14f05;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32350f3e8f4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323510198d2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32351038dd9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32351113357;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32351131e7a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323610b2409;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323610d13f0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32363e1a6b4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32363f00606;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;32363f27ee5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32364022807;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;32364041d19;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236411453d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323641332b8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236420077f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236421e7e9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323642f1bc6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236431183f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323643f3508;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323644135ed;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323644f1307;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236450cba4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323645eb0de;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323646e048f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;323646ff8bf;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323647d1425;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323647f08d8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323648c4138;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323648e2a06;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323649bd696;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323649dc647;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32364abc051;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32364add7b0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32364bbdfea;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32364bdd73c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32364cb07f4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32364ccf040;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32364dc68fa;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32364ece88c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;32364eee1e2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32364fc2f77;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32364fe21c7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323650afe6a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323650cc812;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236519d649;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323651bced5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236528a21b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323652abc80;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323653841ea;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323653a03c1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365470a94;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236548f64d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236555fa42;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236557f825;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365655f39;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323656870bd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236576502f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236578930d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236586b707;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236588a699;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365955aaf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32365974f1d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365a45f5a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32365a64d7c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365b3141f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32365b4facf;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365c21c32;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32365c41868;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365d11537;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32365d3128a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365dfee86;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32365e273bc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365efceae;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32365f1ad64;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32365ff2ff0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323660232f4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323660f82fe;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236611834a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323661eb92c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236620a44f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323662f1728;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366311191;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323663f2ff0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366413d2a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32366503bcd;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366522a06;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323665e7bf4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236660643a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323666d13fc;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323666ef104;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323667f8718;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323668216ff;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236692806f;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;32366946c8b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32366a272cf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366a48108;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32366b20beb;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366b3f331;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32366c248d3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366c46416;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32366d225b3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366d44dcd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32366e0c23d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366e2e469;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32366edc07f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366ef7e47;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32366fc631d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32366fe5eb9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323670ce10c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323670eee05;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323671c6f96;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323671e3014;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323672b2beb;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323672d1b6f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323673b6062;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323673d5d56;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323674aa9fe;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323674c9ca6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367597af3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323675bf8be;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367692652;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323676b08f2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367787453;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323677a7424;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367878722;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236789e35b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236796c444;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236798a407;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367a5b3a1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32367a7a0d4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367b486b1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32367b67aa1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367c362fc;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32367c5500a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367d55924;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32367d761cd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367e56e60;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32367e753ef;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32367f4bab8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32367f69e10;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236803c4a6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3236805a780;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32368125247;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32368144f6b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3236821c2f9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;23e39a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32368315bde;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32368336066;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32368406d41;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32368425bb5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323684fab4e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32368516156;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323685e9bd4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323686097dc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32378e2661f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32378e45fa1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32378f17797;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32378f36edf;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3237900e00e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3237902ccd7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323790ff4e0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3237911d101;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3237920f53c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3237922e035;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323792f9e9e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323793191d6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323793ee858;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3237940d9a9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323794dcd8c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323794fb066;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323795d8264;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323795f66f1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323796cefa4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323796edbca;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323797c077c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;323797dddfe;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;323798bd5ff;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32389a90978;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32389b5f1f5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32389b7dec2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32389c52d77;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32389c6f7e5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32389d50cb0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32389d6e6cb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32389e44ba2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32389e62aba;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;32389f351fe;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;32389f5455f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3238a026338;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3238a044774;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3238a11b53e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3238a13c4bc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3238a2108e5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3238a22f5a4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239a1a2af7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239a1c1c36;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239a2915a3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239a2af11a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239a388504;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239a3a805f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239a472c6a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239a4955b6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239a56f3de;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239a58e446;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239a65cbc3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239a67a769;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239a779ea2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239a8bdd02;txs;50:eb:71:92:80:33;5;5;0;279;1
phy1;3239a8db698;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239a9a8e1a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239a9c41f9;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239aa8f325;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239aaad3aa;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239ab7eb26;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239ab9d656;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239acb2c2c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239ad86906;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;3239ada824a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239ae6cb18;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239ae8e0b6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239af54ac1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239af767c3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b029892;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b0472fb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b122b9c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b142af2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b21f5fe;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b23edbd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b307e30;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b327021;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b3f84c3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b4175f8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b4f6333;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b517487;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b5ece72;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b60a9d4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b6d35b6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b6f48b4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b7c124f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b7e30a3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b8aab02;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b8c9e8c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239b985803;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239b9a8d71;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239ba84ffd;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239baa44e6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239bba0d72;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239bbc3108;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239bcae215;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239bccd757;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239bda0772;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239bdbf006;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239be8c290;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239beaa718;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239bf81748;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239bfa02a1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239c0710c0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239c08eead;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239c15d697;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239c17b738;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239c24b20d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239c269334;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239c33fe06;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239c35db75;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239c446d0e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239c557ee8;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;3239c57d0f5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239c6684c8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239c686dff;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239c757fc1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239c776140;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239c84d881;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239c86bcb7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;3239c93b7ea;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;3239c95937b;txs;50:eb:71:92:80:33;1;1;0;279;1
