*;0;#group;index;offset;type;nss;bw;gi;airtime
*;0;#sta;action;macaddr;overhead_mcs;overhead_legacy;supported
phy1;7afc5831c23;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc58ad566;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc58dda6c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc595013d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc598674a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc59ff36b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc5a2d435;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5a9787a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc5acd967;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5b44bb2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc5b4a7c0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5b76dfa;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5bfaf6a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5c03d14;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5cb3143;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc5d5eca8;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc5d6510d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5d6c128;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5e10be1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5e44488;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5eeb2e4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc5f23bc0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc5fb4431;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc60371eb;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc60d45ec;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc613908f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc6154aea;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc62072e5;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afc632749b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc63c6017;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afc645761d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc6482bee;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc64feeac;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc6533013;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc65b78d9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc65e284a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc6699048;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc6751b60;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afc67c5a2d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc684931a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc6877bf3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc6906ed1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc69adcbf;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afc69d9685;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc6a778cb;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc6b25aee;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afc6bcca8a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc6bfafd8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc6c1e402;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc6cbca60;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc6d51d26;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afc6d7881a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc6e057cd;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc6eb6b16;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc6f526f4;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc6ff7ab1;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc7019856;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc70cacee;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc7150f2a;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc71bdb66;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc71e4511;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc7278ad3;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc72a811b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc7338f24;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc7343080;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc73d441a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc73ffbd3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc74ba224;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc7547a52;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc756cdd2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc7627aba;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc7633630;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc7707ed6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc772c2f4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc77d0fde;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc7884b00;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc79222ac;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afc797df36;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc79a282d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc7a55132;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc7b01d6c;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afc7b0e1fd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afc7bb0d93;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afc7c70bd2;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc7cf418e;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afc7d2c9b2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afd645cf63;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afd64839ad;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afd658ae6c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afd65aa3c7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afd666e2f5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afd668efa7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afd678fb3c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afd67ad4bd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afd68be6b7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afd9d2778c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afd9e0a0fc;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afd9e28d4a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afd9f04bc4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afd9f24a36;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afd9febb7f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afda013274;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda0def23;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afda0fc71c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda1fd69c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afda29bc00;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afda2c18a3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda2d051e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda2ee59d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda3097ff;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda379a11;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda399e0d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda45ac17;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afda484a59;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda4ffd2d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afda524e81;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afda555041;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda666764;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda66f261;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda68a2e9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afda68e939;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda7212b3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afda7323ab;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda7c5d21;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afda88ba4f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afda9173aa;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afda931b89;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdaa046d6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdaa1eeec;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdaad26ab;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdaaf1c0e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdabf4e1c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdac10ae4;stats;50:eb:71:92:80:33;279;3e6;2f2;b3;b3;56779d;5694b5
phy1;7afdad20b16;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdade7854;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdae81983;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdaf6950c;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdaf8b0bc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb04f33e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb0713e2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb172f94;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb1944d2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb24d7d4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb26d9e2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb332549;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb3536ae;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb406488;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb437aab;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb5141a5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb6150e9;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdb6348e2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb6dd93e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb6f8119;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb7ab436;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb7ca332;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb86fc78;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb89053f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb9302d1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdb951de1;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdb9e1279;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdba10304;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdbab0ae4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdbad43f2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdbb9b678;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdbbb97c7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdbc48564;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdbc797f5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdbd1e7f9;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdbd3f437;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdbde3450;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdbe07388;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdbede0a1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdbfae82b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdc088fdc;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdc0b7976;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc1408f3;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc171cac;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc21bfc7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc239fa2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc2d9430;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc30062e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc3a52fa;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc3c3603;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc464696;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc486391;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc5243f6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc54f300;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc5f2654;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc612e7e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc6c0a2d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc6e0ce6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc7897ce;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc87236d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdc89331e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdc961378;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdc98133f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdca6c77a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdcb03765;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afdcc075d2;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdcc2f00f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdccc9d6d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdcd53b6d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdcd7bc56;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdcdc21b2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdce52596;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdcecfb58;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdcef685d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdcf6d619;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdcfa2969;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd04eaeb;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdd0ea110;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdd15dde7;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdd168168;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd16bae2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd220265;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd23f34f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd244e47;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd2a0a4e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd2b47a8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd2eb94b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd39e8e7;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdd3a5f65;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd43afb8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdd45e71f;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd50c604;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdd58b632;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdd5ac615;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd5d5401;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdd670344;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd6fbf23;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afdd76a87f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdd7c81d4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd878551;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdd89817c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd938acd;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdd95889e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdd9fe4aa;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdda1d434;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afddaba469;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afddad99c6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afddba177a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afddbbee25;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afddc863af;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afddca374c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afddd42f0f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afdde0277b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afdde21773;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afddef17f7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afddf964bd;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afddfb7943;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde07a5ea;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afde097eff;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde144e60;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afde1f437f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afde2128b8;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde2b470e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afde2d3810;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde383917;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afde3afc07;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde47b9b0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afde56606e;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afde5812aa;stats;50:eb:71:92:80:33;279;3e7;2f2;dd;dd;56787a;569592
phy1;7afde6444fe;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afde6759a0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde68f055;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde7295df;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde7551ab;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde81db28;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde876ffa;txs;50:eb:71:92:80:33;4;4;0;279;1
phy1;7afde926d11;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afde9c8dbb;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afde9e7e26;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afdea989a6;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afecd42508;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afecd5d1bd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afece28263;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afece53a2d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeceb0b77;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afecf0f76b;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afecfcca45;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afed08cdc8;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afed0abb53;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afed1822cf;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afed21eed2;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afed2372dc;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afed287391;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afed3240cf;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afed40606d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afed426df5;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afed4a65d5;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afed4d2a31;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afed59ab79;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afed66e42f;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afed689195;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afed73d849;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afed815a86;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afed8386dc;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afed8d0ec2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afed8f5b28;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afed98940d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afed9bc5c6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeda73e4b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afedb45b39;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afedb65b1c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afedc097ac;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afedc2af2e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afedcc5bc8;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afedd08fdb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afedd95fa1;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afeddc5365;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afede74a4e;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afede91cce;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afedf2aead;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afedf4c990;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afedfe8c3b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee0164b6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee0ee7fd;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee0f732a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee14dddd;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee1d4305;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee273f1b;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afee292fe3;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee33a63f;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee357c8a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee3fb03a;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee41e951;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee4b4b0b;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee4ddbfd;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee584a23;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee5a4f7e;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee6527c4;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee729b90;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afee73711d;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afee75a391;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee7ddfc2;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee80ac85;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee8ab6c7;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee8cc37c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afee969db0;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afee98b879;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeea3865d;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afeea3d5de;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeea4166c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeeb0c5fb;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeeba4db5;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afeebe24ab;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeec94e44;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afeecc45a6;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeed8957c;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afeee34208;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afeee625c7;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeef0c8e2;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afeefc4482;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afeefd1e6c;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afeefd74f0;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef0b97b4;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef1829ff;txs;50:eb:71:92:80:33;3;3;0;279;1
phy1;7afef1ae56d;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef267971;txs;50:eb:71:92:80:33;2;2;0;279;1
phy1;7afef28429a;txs;50:eb:71:92:80:33;1;1;0;279;1
phy1;7afef3399e4;txs;50:eb:71:92:80:33;2;2;0;279;1
